Customer ID,Total_Spend,Invoice,Quantity
14305.0,1803.76,5,1069
14306.0,3141.5,7,2063
14307.0,4279.97,11,2815
14308.0,-849.45,5,-1
14309.0,3747.96,12,2569
14310.0,492.1,1,230
14311.0,435.90000000000003,3,214
14312.0,3090.29,11,1904
14313.0,-302.31,1,-1
14314.0,221.9,3,330
14315.0,3168.72,10,1332
14316.0,1355.34,6,4482
14317.0,508.58000000000004,1,255
14318.0,158.02,1,152
14319.0,476.95000000000005,2,327
14320.0,1204.1200000000001,7,626
14321.0,2198.58,8,3271
14322.0,384.3,6,142
14323.0,574.26,4,340
14324.0,701.61,2,402
14325.0,245.48000000000002,1,320
14326.0,923.98,4,568
14327.0,1894.93,6,1296
14328.0,-445.06,3,-1
14329.0,9695.92,28,5879
14330.0,200.63,1,103
14331.0,462.65999999999997,2,252
14332.0,1917.41,5,875
14333.0,351.45,2,52
14334.0,4292.98,14,2984
14335.0,454.86,2,375
14336.0,1614.91,4,1759
14337.0,-658.63,1,-393
14338.0,894.1,5,616
14339.0,600.66,5,438
14340.0,134.7,1,58
14341.0,4428.17,20,2810
14342.0,842.74,9,508
14343.0,1079.66,4,626
14344.0,2993.05,20,1546
14345.0,108.97999999999999,1,50
14346.0,2315.75,5,1878
14347.0,82.6,1,48
14348.0,409.57,1,183
14349.0,133.5,1,86
14350.0,947.8,4,526
14351.0,51.0,1,12
14352.0,1078.96,4,538
14353.0,376.5,3,344
14354.0,163.62,2,210
14355.0,840.0500000000001,3,617
14356.0,666.9399999999999,4,266
14357.0,225.12,1,147
14358.0,384.29999999999995,3,337
14359.0,882.58,6,363
14360.0,2118.03,4,1139
14361.0,214.70999999999998,1,251
14362.0,151.5,1,96
14363.0,227.47000000000003,2,105
14364.0,3717.35,8,1967
14365.0,634.68,2,557
14366.0,136.0,1,16
14367.0,9134.12,19,4398
14368.0,155.0,1,36
14369.0,469.13,2,255
14370.0,1092.13,9,257
14371.0,100.5,1,34
14372.0,830.1800000000001,3,376
14373.0,76.55,1,17
14374.0,108.0,1,20
14375.0,1106.82,3,647
14376.0,215.46,1,50
14377.0,617.05,2,219
14378.0,131.25,1,57
14379.0,1265.16,4,712
14380.0,-99.72999999999999,2,0
14381.0,625.9399999999999,2,449
14382.0,1187.68,3,1666
14383.0,1247.69,3,817
14384.0,58.5,1,30
14385.0,202.11,3,159
14386.0,142.4,1,54
14387.0,1727.6,3,795
14388.0,6289.95,20,4169
14389.0,1821.07,11,1333
14390.0,6079.4800000000005,18,2817
14391.0,135.6,1,168
14392.0,266.4,1,114
14393.0,67.95,1,13
14394.0,93.8,1,58
14395.0,7754.7300000000005,24,3866
14396.0,1969.38,7,959
14397.0,2556.68,23,1852
14398.0,707.79,2,267
14399.0,2093.21,9,957
14400.0,1703.0,5,1693
14401.0,6703.4,25,6379
14402.0,285.6,1,240
14403.0,1822.76,9,726
14404.0,2625.13,15,1557
14405.0,195.0,1,100
14406.0,156.75,1,77
14407.0,2111.08,9,1412
14408.0,4102.27,11,2438
14409.0,3276.09,10,2161
14410.0,2105.08,17,1092
14411.0,1063.0,1,196
14412.0,1417.49,4,1426
14413.0,764.52,4,277
14414.0,2387.48,9,2874
14415.0,11803.62,32,6205
14416.0,490.22,2,326
14417.0,524.65,1,543
14418.0,1937.25,3,1711
14419.0,1254.64,7,552
14420.0,1627.72,7,1115
14421.0,2456.62,7,1341
14422.0,10200.92,21,6059
14423.0,914.9599999999999,4,418
14424.0,322.08,1,48
14425.0,635.89,5,319
14426.0,11103.97,27,6656
14427.0,1263.52,4,538
14428.0,1209.3700000000001,7,420
14429.0,516.28,1,286
14430.0,956.4000000000001,5,408
14431.0,2567.1,5,1196
14432.0,2248.5,6,2013
14433.0,280.7,1,131
14434.0,1372.8,6,368
14435.0,90.42,1,282
14436.0,271.70000000000005,2,297
14437.0,744.44,7,413
14438.0,131.9,1,82
14439.0,9443.04,5,2244
14440.0,5870.13,15,1595
14441.0,4370.09,19,1242
14442.0,5272.02,12,1420
14443.0,2063.65,8,1350
14444.0,120.44,1,172
14445.0,221.65,1,83
14446.0,1200.28,5,1091
14447.0,1711.73,6,913
14448.0,375.35,2,104
14449.0,2230.96,8,1604
14450.0,1128.44,7,522
14451.0,3215.5,18,1703
14452.0,658.95,4,285
14453.0,119.93,1,49
14454.0,970.7,6,396
14455.0,584.37,5,669
14456.0,3002.5099999999998,14,2878
14457.0,113.64,1,88
14458.0,228.07,1,317
14459.0,5339.1410000000005,3,2302
14460.0,919.6,12,1761
14461.0,6661.01,14,3003
14462.0,2204.69,16,1031
14463.0,786.5699999999999,4,210
14464.0,111.0,2,62
14465.0,3925.85,11,2539
14466.0,4267.15,13,2507
14467.0,2203.2400000000002,12,1187
14468.0,204.24,1,164
14469.0,2093.46,4,973
14470.0,712.04,3,282
14471.0,400.95,2,187
14472.0,2118.72,9,1271
14473.0,234.34000000000003,2,88
14474.0,1248.94,3,447
14475.0,1025.1200000000001,7,522
14476.0,193.0,1,110
14477.0,1960.61,10,1115
14478.0,1276.66,4,1226
14479.0,1124.71,4,562
14480.0,1295.27,5,669
14481.0,1908.52,6,1567
14482.0,4141.06,14,2783
14483.0,249.2,3,191
14484.0,1070.98,4,744
14485.0,162.8,1,70
14486.0,175.5,2,90
14487.0,1253.52,8,760
14488.0,1047.43,2,793
14489.0,1574.93,4,1011
14490.0,1273.47,2,933
14491.0,340.93,2,139
14492.0,1574.3600000000001,10,639
14493.0,4993.76,14,3136
14494.0,401.46,3,210
14495.0,166.3,4,67
14496.0,2341.54,10,894
14497.0,679.16,3,330
14498.0,3900.83,10,2120
14499.0,2083.44,10,1222
14500.0,356.85,3,117
14501.0,190.31,3,119
14502.0,2310.18,14,1465
14503.0,3543.26,6,2004
14504.0,673.26,4,308
14505.0,11596.04,27,5246
14506.0,2960.25,7,936
14507.0,3104.8,14,1448
14508.0,804.07,6,334
14509.0,110.95,1,38
14510.0,964.55,4,787
14511.0,1267.4099999999999,6,772
14512.0,1215.97,7,736
14513.0,770.9100000000001,7,587
14514.0,4375.79,10,2361
14515.0,3693.7,15,1883
14516.0,151.17,1,63
14517.0,330.45,2,91
14518.0,174.37,1,278
14519.0,203.14,2,81
14520.0,270.6,2,146
14521.0,167.65,2,203
14522.0,1748.42,8,956
14523.0,241.09,1,251
14524.0,2909.86,13,1169
14525.0,7915.71,21,5072
14526.0,258.65,1,178
14527.0,25285.91,190,6442
14528.0,364.21999999999997,1,278
14529.0,578.61,3,325
14530.0,5968.62,19,2974
14531.0,376.34,1,260
14532.0,3833.03,12,1110
14533.0,3185.12,15,4783
14534.0,5702.97,38,2685
14535.0,5815.13,11,3188
14536.0,170.95,1,39
14537.0,635.45,3,227
14538.0,1370.8400000000001,5,284
14539.0,537.48,2,428
14540.0,3699.7400000000002,12,1593
14541.0,2491.38,14,1123
14542.0,103.25,1,19
14543.0,11905.710000000001,50,2050
14544.0,2938.53,3,2412
14545.0,349.25,1,236
14546.0,4987.97,20,2612
14547.0,3953.9500000000003,9,2629
14548.0,2541.29,9,986
14549.0,913.6,4,394
14550.0,1345.06,4,771
14551.0,856.64,9,475
14552.0,507.93,3,258
14553.0,1793.1,10,1116
14554.0,2279.4900000000002,4,1443
14555.0,2294.88,7,839
14556.0,815.69,3,323
14557.0,0.0,2,0
14558.0,614.1,5,158
14559.0,75.6,1,72
14560.0,6050.44,46,4543
14561.0,1080.76,3,1014
14562.0,6308.0,30,2422
14563.0,640.54,2,279
14564.0,2519.32,5,1284
14565.0,3833.87,7,1932
14566.0,4092.0,4,2400
14567.0,1524.46,3,410
14568.0,909.5,2,633
14569.0,597.3299999999999,4,257
14570.0,613.75,3,431
14571.0,160.0,1,56
14572.0,5484.9800000000005,15,2874
14573.0,2113.42,17,677
14574.0,143.70000000000002,1,63
14575.0,420.22,1,163
14576.0,35.400000000000006,1,12
14577.0,1364.15,7,569
14578.0,168.63,1,240
14579.0,105.56,1,56
14580.0,14.850000000000001,1,3
14581.0,409.65,2,304
14582.0,114.11,1,73
14583.0,1660.29,8,1071
14584.0,1725.16,9,956
14585.0,1143.27,5,630
14586.0,134.16,3,236
14587.0,1577.39,10,747
14588.0,135.39,1,62
14589.0,39.75,1,5
14590.0,2871.04,28,878
14591.0,1320.21,4,1228
14592.0,557.94,3,407
14593.0,3568.69,18,1835
14594.0,363.33,2,183
14595.0,2164.45,8,1228
14596.0,222.22000000000003,1,75
14597.0,2184.63,6,1436
14598.0,221.97,3,189
14599.0,457.89,2,292
14600.0,865.1700000000001,2,487
14601.0,213.96,1,168
14602.0,205.35999999999999,1,80
14603.0,660.0,1,400
14604.0,143.85999999999999,1,88
14605.0,921.5600000000001,4,416
14606.0,29197.59,259,14884
14607.0,18371.06,27,11456
14608.0,3273.44,12,917
14609.0,1366.2,11,10320
14610.0,24.35,2,15
14611.0,599.38,3,581
14612.0,877.7,1,134
14613.0,76.32000000000001,1,72
14614.0,295.13,1,189
14615.0,934.26,6,481
14616.0,527.78,5,170
14617.0,190.47000000000003,2,81
14618.0,1310.52,9,700
14619.0,1276.31,3,587
14620.0,393.28000000000003,3,188
14621.0,2878.27,16,1671
14622.0,320.58000000000004,1,146
14623.0,1988.23,12,1020
14624.0,814.07,6,645
14625.0,4429.18,18,2144
14626.0,5374.77,15,3118
14627.0,406.40000000000003,3,269
14628.0,1998.0,5,1147
14629.0,935.46,3,374
14630.0,338.65,1,111
14631.0,2023.17,7,1395
14632.0,114.56,1,96
14633.0,344.90000000000003,1,96
14634.0,1971.82,7,1850
14635.0,215.22,1,118
14636.0,609.85,2,241
14637.0,106.67999999999999,1,100
14638.0,443.6,1,166
14639.0,4946.81,11,2407
14640.0,3446.33,16,1552
14641.0,110.46,1,90
14642.0,96.12,1,76
14643.0,1654.69,6,1317
14644.0,2077.47,12,755
14645.0,840.24,4,574
14646.0,523342.07,164,365220
14647.0,506.04,2,175
14648.0,4378.0,19,3224
14649.0,3630.04,11,2412
14650.0,62.5,1,22
14651.0,2025.52,9,880
14652.0,114.18,1,53
14653.0,3593.06,12,1969
14654.0,246.86,1,273
14655.0,3829.23,12,2325
14656.0,790.0,5,309
14657.0,1440.24,7,878
14658.0,247.15,2,47
14659.0,2456.53,12,1183
14660.0,285.74,2,228
14661.0,107.95,1,35
14662.0,1376.43,7,907
14663.0,490.6,2,397
14664.0,636.24,2,465
14665.0,2172.33,9,904
14666.0,195.25,1,161
14667.0,20188.79,61,11873
14668.0,111.63,1,49
14669.0,3216.78,7,2043
14670.0,583.33,3,423
14671.0,1127.45,2,571
14672.0,1113.14,4,646
14673.0,3037.32,7,1822
14674.0,173.66,1,103
14675.0,1015.58,2,660
14676.0,8285.49,16,8744
14677.0,184.91,1,139
14678.0,386.44,2,178
14679.0,1272.95,5,789
14680.0,53080.02,87,25551
14681.0,875.1500000000001,6,172
14682.0,1514.81,6,949
14683.0,146.56,1,386
14684.0,1430.03,6,1005
14685.0,4241.16,13,1909
14686.0,844.58,6,456
14687.0,1402.06,3,850
14688.0,6666.93,34,4642
14689.0,112.8,1,76
14690.0,764.59,5,334
14691.0,2114.33,5,707
14692.0,1705.6399999999999,13,880
14693.0,1139.86,8,386
14694.0,244.31,1,193
14695.0,1466.72,4,607
14696.0,2465.3,10,1863
14697.0,188.60999999999999,2,181
14698.0,1217.27,5,602
14699.0,702.6,4,484
14700.0,3076.06,5,1606
14701.0,4423.96,18,1721
14702.0,6310.28,32,2866
14703.0,318.17,1,183
14704.0,1752.92,11,1164
14705.0,179.0,1,100
14706.0,367.54,1,246
14707.0,139.2,2,96
14708.0,1763.52,6,1153
14709.0,8866.48,27,4138
14710.0,1899.79,13,1135
14711.0,2809.02,12,954
14712.0,1328.0700000000002,4,411
14713.0,5069.36,25,3318
14714.0,896.4,7,637
14715.0,1825.45,8,1030
14716.0,543.28,3,643
14717.0,72.8,2,30
14718.0,226.42,1,202
14719.0,1571.89,6,1024
14720.0,663.81,3,219
14721.0,109.07,1,57
14722.0,489.52,3,214
14723.0,1803.06,11,1168
14724.0,341.9,1,184
14725.0,1202.34,5,1311
14726.0,116.5,1,82
14727.0,291.13,4,76
14728.0,190.58,1,68
14729.0,586.24,3,372
14730.0,1897.57,8,1078
14731.0,380.02,3,256
14732.0,5447.52,24,2259
14733.0,14200.78,18,5760
14734.0,1045.47,5,377
14735.0,11909.710000000001,59,4398
14736.0,374.05,2,148
14737.0,3554.17,4,1071
14738.0,1763.64,12,727
14739.0,11555.69,28,9688
14740.0,4068.86,13,2059
14741.0,1713.09,7,1006
14742.0,579.85,1,374
14743.0,50.48,1,40
14744.0,3596.02,17,2396
14745.0,2471.06,17,1945
14746.0,593.5,4,398
14747.0,294.3,2,82
14748.0,2201.83,16,1990
14749.0,310.15,1,403
14750.0,112.03,1,65
14751.0,126.45,2,65
14752.0,389.64,1,260
14753.0,869.51,2,412
14754.0,1543.73,7,1008
14755.0,9851.45,30,4366
14756.0,2613.46,4,1419
14757.0,420.5,1,160
14758.0,2864.97,7,840
14759.0,1625.97,3,569
14760.0,53.8,2,28
14761.0,447.92,3,206
14762.0,417.57,2,428
14763.0,-9.95,1,-1
14764.0,250.55,2,175
14765.0,254.11,3,135
14766.0,6301.88,14,3963
14767.0,382.81,1,117
14768.0,139.5,3,34
14769.0,15438.9,21,11005
14770.0,3624.89,9,1597
14771.0,579.92,3,608
14772.0,139.26,1,82
14773.0,125.7,2,50
14774.0,241.45,1,99
14775.0,1011.9,3,1174
14776.0,3339.02,19,4204
14777.0,239.26,4,200
14778.0,730.86,2,306
14779.0,386.15,3,84
14780.0,447.68,2,310
14781.0,-530.31,1,-1
14782.0,200.10000000000002,1,114
14783.0,305.35,2,261
14784.0,449.93,3,363
14785.0,77.4,2,84
14786.0,90.96,1,112
14787.0,110.65,1,59
14788.0,1156.32,3,719
14789.0,197.64,1,116
14790.0,2526.62,10,2642
14791.0,303.63,1,127
14792.0,0.0,2,0
14793.0,611.0500000000001,3,358
14794.0,1889.15,13,778
14795.0,131.45000000000002,1,17
14796.0,9972.76,39,7101
14797.0,300.31,1,99
14798.0,715.11,9,599
14799.0,338.15,2,495
14800.0,6832.6,23,6378
14801.0,189.34,1,173
14802.0,-1502.98,6,-2
14803.0,845.55,3,370
14804.0,353.27,1,121
14805.0,1082.55,7,416
14806.0,303.43,2,423
14807.0,504.14,2,234
14808.0,2152.8,15,2027
14809.0,686.76,2,232
14810.0,2354.03,13,1162
14811.0,170.5,1,74
14812.0,178.85,1,135
14813.0,888.91,4,392
14814.0,154.21,1,93
14815.0,778.5,2,744
14816.0,271.85,1,5
14817.0,3889.21,9,2445
14818.0,1153.56,6,543
14819.0,456.41,4,170
14820.0,1274.76,9,724
14821.0,1230.15,7,459
14822.0,157.70000000000002,1,94
14823.0,321.43,3,88
14824.0,3952.51,12,1934
14825.0,4696.28,27,2767
14826.0,385.2,2,152
14827.0,0.0,1,5
14828.0,9803.460000000001,14,9670
14829.0,1402.97,9,919
14830.0,188.88,1,164
14831.0,1623.97,7,877
14832.0,-274.63,3,-1
14833.0,94.8,1,58
14834.0,2184.21,9,869
14835.0,293.09999999999997,3,178
14836.0,102.44999999999999,3,45
14837.0,3445.82,12,3022
14838.0,769.9200000000001,2,361
14839.0,915.28,3,927
14840.0,340.21,3,173
14841.0,7163.0,14,4164
14842.0,2456.8,8,1146
14843.0,211.79999999999998,1,132
14844.0,6688.43,12,4365
14845.0,150.0,1,600
14846.0,406.79999999999995,2,181
14847.0,1320.6,4,529
14848.0,310.56,1,260
14849.0,15186.6,50,11687
14850.0,1599.76,9,1377
14851.0,829.4100000000001,3,631
14852.0,6108.88,21,4361
14853.0,1351.37,7,343
14854.0,4282.37,14,2974
14855.0,6520.3,7,3510
14856.0,1290.53,3,711
14857.0,3578.931,10,2065
14858.0,180.75,1,105
14859.0,1703.94,6,886
14860.0,168.62,2,230
14861.0,1318.4,14,1054
14862.0,841.1999999999999,2,772
14863.0,266.76,1,132
14864.0,-48.75,1,-17
14865.0,92.52000000000001,4,204
14866.0,20554.09,20,8906
14867.0,2910.41,19,993
14868.0,4170.06,13,2224
14869.0,2750.7,9,2118
14870.0,1794.6000000000001,9,478
14871.0,1228.17,9,446
14872.0,802.6800000000001,4,614
14873.0,854.13,2,311
14874.0,116.18,1,148
14875.0,2841.55,7,1327
14876.0,256.7,2,162
14877.0,425.85,2,168
14878.0,3783.48,28,2163
14879.0,185.06,1,104
14880.0,690.59,3,365
14881.0,255.4,1,316
14882.0,3345.05,15,1422
14883.0,756.64,7,789
14884.0,120.6,1,72
14885.0,1496.12,4,1284
14886.0,364.8,1,160
14887.0,1862.0,1,1100
14888.0,369.2,1,184
14889.0,135.9,1,90
14890.0,817.25,3,636
14891.0,1106.73,4,788
14892.0,202.35000000000002,1,79
14893.0,1782.26,6,1034
14894.0,1412.21,5,591
14895.0,24488.82,48,10645
14896.0,1727.3,10,917
14897.0,3100.7400000000002,9,1158
14898.0,3242.6,18,2186
14899.0,1331.38,1,570
14900.0,13.919999999999998,1,48
14901.0,1912.7,13,878
14902.0,1000.27,5,703
14903.0,2729.18,10,1486
14904.0,1630.49,4,2522
14905.0,1939.69,10,987
14906.0,-66.98,3,-1
14907.0,5476.62,23,2549
14908.0,381.9,2,182
14909.0,1380.98,5,886
14910.0,389.86,7,221
14911.0,265757.91,510,141750
14912.0,748.5799999999998,11,1803
14913.0,4073.13,8,3955
14914.0,-5.85,1,-3
14915.0,1752.65,13,699
14916.0,2888.21,11,2379
14917.0,1123.75,2,891
14918.0,5955.81,9,2551
14919.0,359.35,1,129
14920.0,1607.17,3,886
14921.0,1316.07,2,953
14922.0,843.74,2,376
14923.0,749.1,1,418
14924.0,931.01,3,312
14925.0,-7.95,1,-1
14926.0,337.65,3,189
14927.0,308.2,1,196
14928.0,204.46,2,263
14929.0,836.69,2,487
14930.0,5126.74,9,2186
14931.0,964.6800000000001,6,416
14932.0,666.13,2,257
14933.0,885.0,5,300
14934.0,2444.1,9,1446
14935.0,2849.83,2,1931
14936.0,12378.46,14,6271
14937.0,1617.63,4,483
14938.0,2289.43,4,1361
14939.0,-934.66,1,-1
14940.0,531.49,2,384
14941.0,182.1,1,80
14942.0,706.56,5,353
14943.0,107.62,1,46
14944.0,9674.92,24,4833
14945.0,179.4,1,156
14946.0,100.9,1,22
14947.0,1049.79,6,416
14948.0,1066.57,7,661
14949.0,498.55,6,243
14950.0,361.25,2,135
14951.0,311.69,1,311
14952.0,17347.25,43,6875
14953.0,962.92,5,994
14954.0,462.12,2,209
14955.0,163.77,1,74
14956.0,1325.0,1,2500
14957.0,261.69,2,97
14958.0,941.99,6,248
14959.0,684.97,5,491
14960.0,221.27,2,221
14961.0,16328.9,28,8335
14962.0,366.91,4,123
14963.0,3117.72,13,2284
14964.0,206.21,1,143
14965.0,596.09,2,363
14966.0,1064.26,6,1060
14967.0,1680.52,7,651
14968.0,501.24,2,257
14969.0,906.23,1,665
14970.0,3593.4,16,763
14971.0,1097.98,3,639
14972.0,145.07,2,40
14973.0,1314.45,3,369
14974.0,89.94,1,37
14975.0,472.39,2,507
14976.0,765.86,8,230
14977.0,31.929999999999996,1,17
14978.0,3076.39,12,732
14979.0,429.66,1,209
14980.0,150.68,1,79
14981.0,313.52,3,229
14982.0,237.78,1,125
14983.0,183.20000000000002,1,90
14984.0,1260.51,6,348
14985.0,292.01,2,256
14986.0,563.1,2,338
14987.0,1469.05,9,575
14988.0,2038.65,7,1260
14989.0,342.4,1,200
14990.0,304.17,2,129
14991.0,314.67,1,191
14992.0,210.5,1,145
14993.0,36.13,1,21
14994.0,872.42,8,480
14995.0,231.98000000000002,2,102
14996.0,442.28999999999996,2,404
14997.0,771.38,5,1390
14998.0,753.18,4,352
14999.0,129.48000000000002,1,88
15000.0,490.52,1,218
15001.0,199.10999999999999,2,70
15002.0,4138.08,9,2214
15003.0,1022.03,7,521
15004.0,1220.77,1,623
15005.0,13412.9,76,8563
15006.0,757.78,2,387
15007.0,156.91,1,69
15008.0,360.0,2,1500
15009.0,1259.43,3,639
15010.0,308.94,1,184
15011.0,416.6,2,289
15012.0,646.26,3,383
15013.0,1610.82,10,1715
15014.0,257.67,2,149
15015.0,2265.77,20,1554
15016.0,612.89,6,240
15017.0,125.58,1,63
15018.0,456.26,4,188
15019.0,252.81,1,150
15020.0,198.47,1,111
15021.0,2422.35,17,1055
15022.0,1133.44,5,640
15023.0,11500.16,23,4743
15024.0,3559.39,16,1924
15025.0,979.79,2,503
15026.0,1048.8899999999999,5,655
15027.0,2974.04,13,2204
15028.0,962.94,6,673
15029.0,362.15,2,233
15030.0,1964.66,9,1223
15031.0,2803.73,16,1397
15032.0,10515.05,10,6301
15033.0,2541.53,11,1669
15034.0,8200.25,17,4737
15035.0,252.73000000000002,1,245
15036.0,429.56,3,316
15037.0,397.76,2,298
15038.0,1106.63,10,351
15039.0,38853.04,107,17655
15040.0,7.49,1,1
15041.0,289.4,2,194
15042.0,315.45,2,238
15043.0,2870.3199999999997,6,1019
15044.0,15661.35,47,5221
15045.0,633.66,3,106
15046.0,7394.78,28,4414
15047.0,343.62,1,222
15048.0,377.52,5,180
15049.0,121.17000000000002,1,63
15050.0,4032.27,7,2560
15051.0,3911.91,10,3040
15052.0,207.73000000000002,1,79
15053.0,693.95,3,984
15054.0,302.1,2,198
15055.0,549.12,3,225
15056.0,113.64999999999999,1,69
15057.0,3184.56,6,1382
15058.0,3354.73,17,1642
15059.0,3395.25,27,1580
15060.0,294.25,4,257
15061.0,124961.98,138,73554
15062.0,2585.62,8,1872
15063.0,370.79999999999995,1,56
15064.0,1254.41,4,810
15065.0,3304.71,7,1418
15066.0,760.59,2,279
15067.0,3850.13,6,2150
15068.0,1174.9,4,832
15069.0,1109.53,1,520
15070.0,737.0500000000001,3,347
15071.0,1455.56,4,416
15072.0,187.51999999999998,1,164
15073.0,2357.04,9,1196
15074.0,1553.1299999999999,3,1039
15075.0,773.03,1,447
15076.0,1425.84,5,864
15077.0,2423.88,4,526
15078.0,17101.37,64,8693
15079.0,3544.8,17,1439
15080.0,546.25,2,287
15081.0,1837.1200000000001,13,747
15082.0,93.35000000000001,1,43
15083.0,88.2,1,38
15084.0,965.2,2,600
15085.0,347.54,1,169
15086.0,218.53,2,95
15087.0,306.94,1,470
15088.0,1140.27,3,457
15089.0,2420.84,6,1359
15090.0,381.32,1,208
15091.0,1023.11,6,574
15092.0,773.16,4,228
15093.0,13034.15,34,10651
15094.0,83.0,2,28
15095.0,3135.74,11,2231
15096.0,219.39000000000001,1,120
15097.0,587.05,5,298
15098.0,649.5,5,60
15099.0,410.48,1,343
15100.0,1750.1,14,226
15101.0,1303.49,11,655
15102.0,554.67,2,339
15103.0,703.36,2,329
15104.0,968.64,3,633
15105.0,3094.91,9,1747
15106.0,1407.73,7,1144
15107.0,740.26,12,321
15108.0,1291.75,5,497
15109.0,961.9,4,254
15110.0,1482.95,9,332
15111.0,2442.37,5,1058
15112.0,209.4,1,72
15113.0,3339.5099999999998,4,2320
15114.0,3400.12,12,3532
15115.0,528.1,3,244
15116.0,1352.75,4,648
15117.0,2484.32,9,3092
15118.0,244.8,1,1440
15119.0,266.4,1,88
15120.0,343.82,2,292
15121.0,457.72,2,199
15122.0,4451.22,16,2007
15123.0,4656.17,5,2524
15124.0,450.82,4,462
15125.0,16124.33,36,8135
15126.0,449.49,2,273
15127.0,711.5,2,464
15128.0,1732.22,9,1566
15129.0,6860.18,23,4002
15130.0,330.11,1,197
15131.0,80.28,1,88
15132.0,977.9300000000001,5,679
15133.0,1806.9,5,960
15134.0,1596.29,10,1057
15135.0,293.78,3,82
15136.0,1282.45,5,775
15137.0,747.55,5,507
15138.0,486.59000000000003,2,278
15139.0,178.96,2,208
15140.0,3239.44,9,2005
15141.0,1378.31,9,1184
15142.0,2608.97,7,2154
15143.0,563.63,2,320
15144.0,12006.51,33,5205
15145.0,1194.73,4,756
15146.0,1313.66,3,1459
15147.0,608.65,2,363
15148.0,301.29,1,187
15149.0,1554.6100000000001,5,380
15150.0,8967.44,14,6142
15151.0,2085.61,2,795
15152.0,5197.97,18,2983
15153.0,329.25,1,198
15154.0,1314.17,4,329
15155.0,383.96999999999997,1,192
15156.0,961.49,3,597
15157.0,2587.54,7,3316
15158.0,437.66,3,210
15159.0,22049.4,38,13465
15160.0,589.27,4,307
15161.0,119.92,1,144
15162.0,241.5,2,66
15163.0,304.47,2,186
15164.0,2011.21,10,910
15165.0,487.75,1,160
15166.0,167.16,1,140
15167.0,1627.62,5,863
15168.0,106.56,1,52
15169.0,569.22,2,356
15170.0,81.15,1,33
15171.0,1034.5,2,190
15172.0,1624.05,5,1611
15173.0,1399.26,8,828
15174.0,481.46,2,382
15175.0,224.14,1,454
15176.0,985.09,2,447
15177.0,948.93,1,485
15178.0,40.5,1,30
15179.0,7426.82,17,5363
15180.0,816.9300000000001,3,654
15181.0,953.4,8,638
15182.0,2942.752,14,1174
15183.0,637.03,4,295
15184.0,685.39,4,462
15185.0,310.62,1,666
15186.0,1403.2,5,716
15187.0,4670.08,18,1869
15188.0,310.43,1,233
15189.0,17101.13,58,6788
15190.0,834.4399999999999,1,790
15191.0,588.05,3,287
15192.0,1666.39,5,1448
15193.0,499.32,1,144
15194.0,11781.52,39,8833
15195.0,3861.0,1,1404
15196.0,313.7,2,130
15197.0,1427.84,10,1037
15198.0,559.45,6,325
15199.0,3122.4,10,894
15200.0,549.05,1,195
15201.0,1525.9,14,1409
15202.0,-2570.1800000000003,8,-2
15203.0,4400.18,15,4182
15204.0,316.58,1,258
15205.0,648.8299999999999,3,377
15206.0,420.29999999999995,4,162
15207.0,653.77,5,398
15208.0,968.02,7,354
15209.0,178.98000000000002,1,94
15210.0,1176.19,3,841
15211.0,894.4100000000001,2,240
15212.0,195.42999999999998,3,81
15213.0,325.05,3,270
15214.0,1661.44,8,1254
15215.0,1496.46,11,470
15216.0,486.09,2,217
15217.0,426.24,1,190
15218.0,11408.26,25,6497
15219.0,685.45,2,271
15220.0,1758.92,7,1377
15221.0,1702.0,7,214
15222.0,3415.66,17,4141
15223.0,1117.1,6,270
15224.0,837.26,8,423
15225.0,409.40000000000003,1,226
15226.0,154.41,1,71
15227.0,2488.4900000000002,9,1217
15228.0,5570.5199999999995,7,3372
15229.0,160.5,1,114
15230.0,429.6,2,351
15231.0,228.35999999999999,2,182
15232.0,612.06,2,686
15233.0,59.400000000000006,1,12
15234.0,197.0,1,196
15235.0,2772.76,16,1676
15236.0,321.05,1,269
15237.0,1412.32,4,1071
15238.0,1056.54,5,689
15239.0,764.34,3,591
15240.0,4320.45,20,3155
15241.0,3032.31,12,3325
15242.0,302.04,1,196
15243.0,927.2800000000001,2,543
15244.0,850.1800000000001,4,470
15245.0,4610.84,8,3021
15246.0,780.4,3,359
15247.0,967.11,4,513
15248.0,1865.03,4,1057
15249.0,9147.15,21,4947
15250.0,60.0,1,48
15251.0,20095.6,31,11980
15252.0,2053.06,7,1415
15253.0,2033.29,12,1577
15254.0,1073.4,4,710
15255.0,3647.37,11,2195
15256.0,170.4,2,92
15257.0,600.9,3,70
15258.0,623.16,2,142
15259.0,1182.3799999999999,4,631
15260.0,8677.88,30,4431
15261.0,1508.0,4,806
15262.0,418.82,3,218
15263.0,156.51,1,89
15264.0,844.2,3,441
15265.0,3345.64,4,1570
15266.0,841.7,6,235
15267.0,1717.36,5,944
15268.0,941.2500000000001,4,422
15269.0,1225.3600000000001,3,372
15270.0,7241.1900000000005,31,3648
15271.0,4458.29,26,2376
15272.0,2030.95,6,665
15273.0,228.96,1,216
15274.0,716.57,2,619
15275.0,609.19,2,497
15276.0,601.3,5,313
15277.0,476.34,2,373
15278.0,496.15999999999997,4,458
15279.0,1554.84,7,738
15280.0,397.52,3,507
15281.0,8317.62,22,5181
